Comuna,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,ACTIVIDADES FINANCIERAS Y DE SEGUROS,ACTIVIDADES INMOBILIARIAS,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,CONSTRUCCION,ENSEÑANZA,EXPLOTACION DE MINAS Y CANTERAS,INDUSTRIA MANUFACTURERA,INFORMACION Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIOS,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSPORTE Y ALMACENAMIENTO,Valor por Defecto,aporte,region_id,HHI_2021
PUERTO NATALES,2.365076996790165e-05,0.008123192543609202,9.46030798716066e-05,0.0,0.0,0.0007704775577734134,3.264525192649091e-07,0.00507428350185623,7.737472030975166e-05,0.0,0.07142279154421824,0.1058308729502391,0.0016553639232205423,4.413906425972269e-09,4.959465260222442e-07,0.00517702229405219,4.519840180195604e-06,5.657039031783099e-06,1.1299600450489009e-08,4.413906425972269e-09,0.005827243677475017,0.0,7525900,12.0,0.2040878959682638
PUERTO OCTAY,0.0,2.3627519741873623e-05,0.0,0.0,0.0,2.339756957948394e-05,7.696864848691253e-07,0.002889438484394859,1.682684207863261e-05,0.0,0.6656244583169724,0.0007370914710193901,0.000133890590396401,1.2650070058111992e-07,1.2650070058111992e-07,0.0014231503105230124,5.622253359160885e-10,0.0012650070058111995,5.622253359160885e-10,8.11853385062832e-07,5.849392394870985e-06,0.0,4217400,10.0,0.672144573168634
PUERTO VARAS,9.729203808214901e-05,0.0013830887244519632,0.0009351302418150983,0.0,0.0,0.006147588672743341,0.0020291853170980928,0.007972052348905832,0.0007319117087519284,7.02302760442819e-11,0.021149423597886307,0.05706055534359048,0.007227103306789266,5.053265445098232e-05,8.692094008543078e-07,0.008514867626024228,0.0001342315655426613,1.5762417314494836e-05,7.59610665694953e-07,2.5494029143299607e-07,0.009215810135754874,4.389392252767619e-12,47730700,10.0,0.12266641953417937
PUMANQUE,0.0,9.693707176685481e-05,0.0,0.0,0.0,0.00014338756050246966,0.013398770931397443,0.00038774828706741925,1.7702167963267857e-06,0.0,0.3188432355484457,0.02810396185848406,0.001071264396465118,0.0,0.0,9.176803872158058e-05,0.0,0.0,0.0,0.0,0.004461017135415353,0.0,375800,6.0,0.3665998610450623
PUNITAQUI,1.067870324534014e-08,0.00030139572039648025,1.067870324534014e-08,0.0,0.0,1.2344580951613206e-05,0.0,0.0,6.168018994508465e-05,0.0,0.05434964460047548,0.0067152918571289025,0.0006943826785282428,0.0,0.30428157587631394,0.0009999110570806694,3.855011871567791e-06,0.0,0.0003421563306839435,1.067870324534014e-08,0.0006781403708920804,0.0,967700,4.0,0.3684404103103778
PUNTA ARENAS,0.0001983048808021612,0.0005796765158066997,0.0006192860917673053,0.0,0.0,0.001425069850948443,0.0003302551588672013,0.0006741075553628036,0.00139782942680031,0.0,0.0017851452412723102,0.16822057052029876,0.004823660875842962,3.7945821569726946e-05,0.0032565342890583816,0.009238268454851416,4.360355294678591e-05,3.09665025308871e-05,1.3397296164534616e-05,0.0002774313529599049,0.010811385104829725,7.243347839821916e-10,63165400,12.0,0.20376343921701515
PUQUELDON,0.0,1.0842025294661852e-07,0.0,0.0,0.0,0.0006098639228247293,0.13721938263556405,0.01524659807061823,2.439455691298917e-05,0.0,0.04127439767399526,0.0020053409985006563,0.008560971592917946,0.0,0.0,0.0035128161954704404,0.0,0.0,0.0,2.439455691298917e-05,0.005835611694598795,0.0,303700,10.0,0.21431388031856904
PUREN,1.3864919216547323e-07,7.187574121858132e-06,1.2478427294892588e-06,0.0,0.0,0.002851120982046238,1.4197677277744457e-06,5.5459676866189285e-09,3.2882042413963625e-05,0.0,0.0184310752460036,0.4262646791781922,0.00043791515450311726,0.0,5.5459676866189285e-09,0.0013207389287621782,6.039558810728015e-06,2.2183870746475714e-08,0.0,0.0,0.007552992386761765,0.0,1342800,9.0,0.4569074705870712
PURRANQUE,2.1042643332656544e-09,8.987546774525751e-07,1.0811242530022649e-06,0.0,0.0,0.00017941799411156276,2.702810632505662e-07,9.63495876772715e-06,7.865272463450736e-07,0.0,0.14162880717727416,0.07432103594842865,0.00013504700876602687,2.338071481406283e-10,0.0,0.07771885773477562,1.4965761745333474e-05,4.3230941691202164e-07,3.2008198580452014e-07,3.930298160243961e-07,0.0012228976596131498,0.0,6539900,10.0,0.2952348486900125
PUTAENDO,6.265654345779534e-06,0.0002116861110806531,8.376641405636897e-06,0.0,0.0,0.0013980486011143465,0.0002750034852702299,0.005864511735178986,0.0012667452059912186,0.0,0.025165315373879428,0.05797005428406284,0.03189174618499971,6.118803072050326e-09,3.722679789035418e-05,0.01302497984221516,2.3520679008961455e-05,5.145913383594323e-06,0.0003321836999785402,1.3767306912113234e-06,0.0079380517202354,0.0,1278400,5.0,0.1454202447795351
PUTRE,0.0,0.0981777777777778,0.0,0.0,0.0,4.444444444444445e-05,0.0,0.0,1.1111111111111113e-05,0.0,0.0004,0.002844444444444445,0.0002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441777777777778,0.0,30000,15.0,0.4459333333333334
PUYEHUE,0.0,0.0034975844264405194,1.044571855115146e-06,0.0,0.0,5.439480129971048e-05,0.00018469922683461847,0.0013254571506537934,4.642202459109239e-06,0.0,0.22449932892705812,0.007342068953212127,0.014805623368115903,0.0,0.0,0.019900619113236716,1.2208290490754079e-08,7.630181556721299e-10,0.0,0.0017167908502622926,0.0002719465378449481,0.0,3620200,10.0,0.2736042131005816
QUEILEN,0.0,0.0042963067579973166,1.8077819363039334e-06,0.0,0.0,0.004078807993785749,0.0,0.003499865828684415,1.8077819363039334e-06,0.0,0.0006526092790057199,0.1145737165454417,0.0189930089682932,0.0,0.0,0.02538532589506391,0.0,0.0,0.0,0.0,0.02217346232610691,0.0,297500,10.0,0.1936567191582515
QUELLON,6.442132932383786e-07,8.50574832358644e-05,5.506429751033631e-07,0.0,0.0,0.0040532496855786755,0.003696996523671642,4.304463973225749e-06,0.0007282715463857277,0.0,0.06839310517762963,0.12172155471829064,9.65978224725163e-05,1.110000832778125e-07,5.733475375920065e-09,0.02215626817439309,8.366516607557598e-06,8.256204541324896e-07,2.0640511353312237e-09,0.0,0.0038891135872289565,0.0,6603300,10.0,0.22483502497379979
QUEMCHI,0.0,2.8277916178232747e-05,0.0,0.0,0.0,1.0708796659212403e-05,0.0,2.6771991648031006e-06,8.998363859477087e-06,0.0,0.059436498657793636,0.4131400950807283,0.00016778973932186098,2.9746657386701116e-07,0.0,0.0002373969176067416,4.183123695004845e-06,2.9746657386701116e-07,0.0,0.0,0.004797838369901024,0.0,733400,10.0,0.477835059098056
QUILACO,0.0,0.002031945447049106,3.5179110925365413e-07,0.0,0.0,0.0009881812258935145,0.0,0.00012699659044056912,3.5179110925365413e-07,0.0,0.4832146390130711,0.00017026689687876854,0.01365266115902506,0.0,0.0,0.0,0.0,0.0,3.5179110925365413e-07,5.628657748058466e-06,0.007093515926990681,0.0,168600,8.0,0.5072848902904247
QUILICURA,1.0448200272101673e-05,3.833148510159454e-05,1.524153821039325e-06,0.0,0.0,0.0033981227812923407,0.0017570072905596767,0.0014833215955906,7.954506187447427e-05,0.0,4.530001344052985e-05,0.17803912336111946,0.001657077024538958,9.210906214198322e-07,2.785769054022811e-05,0.0721920966518367,3.6764422521838286e-05,3.055617131286275e-05,0.00044409904224411033,5.7225155707056523e-05,0.003260642572299535,3.5106982853562865e-09,298728400,13.0,0.26255996727539277
QUILLECO,0.0,1.2294398988785681e-06,0.0,0.0,0.0,5.1943835727619514e-05,0.0,0.0,1.9209998419977627e-08,0.0,0.06025102665435306,0.35354273192111035,0.00027203278762530315,0.0,0.0,0.00025405222910420414,0.0006934809429611924,7.683999367991051e-08,0.0,0.005832174730303627,0.0002584897387392189,0.0,721500,8.0,0.4211572583298155
QUILLON,1.160461479516082e-05,0.000588402955111708,0.0003293758101238853,0.0,0.0,0.00014215653124072,3.449647679893228e-09,0.0023195430999602066,6.085178507331654e-06,0.0,0.0009220528787109809,0.2379899377640783,0.01871172038083172,5.5194362878291647e-08,3.315111420377392e-06,0.03219564803763549,1.0435184231677014e-05,5.5194362878291647e-08,6.194187374016279e-05,0.0,0.0019352557980677808,0.0,1702600,16.0,0.2952275890568289
QUILLOTA,2.1193261528918132e-05,0.0004511576772564541,0.0007255502051264979,0.0,0.0,0.0028994653837920823,0.0012169240176095482,0.0036919203114327385,0.0008280183554796764,1.8016814262819903e-08,0.022071141055954608,0.10403879468180666,0.01370564251611264,4.095167923620135e-05,0.00018487309746108082,0.004093310915176204,2.109317542777223e-05,2.043198861362754e-05,6.027012607597519e-05,3.776603273477097e-05,0.00542226887970385,0.0,27565300,5.0,0.15953079137734358
QUILPUE,5.222249153354925e-06,0.0008041689681372073,0.00815563247094729,0.0,0.0,0.0017342072799255346,0.00029339008579339033,0.0012708865539604547,0.001600157508552127,0.0,0.0010928580285039832,0.11076683672740449,0.012513437530599103,8.601624056132467e-05,3.43282848547245e-06,0.04192505176299788,7.202867178050622e-05,1.4901691049186536e-05,4.909592787534741e-05,2.730401983375392e-08,0.000990759040441161,4.944141210276853e-11,28443600,5.0,0.18137811091962905
QUINCHAO,0.0,3.5365025254047115e-05,1.3814462989862152e-05,0.0,0.0,0.0001161796337447407,0.0,0.00020476487766723177,5.525785195944861e-05,0.0,0.07780999732655605,0.15727614154865174,0.0425519996245229,5.525785195944862e-07,0.0,1.2433016690875936e-06,4.987021139340237e-05,0.0,0.0,0.0,0.004500786578254564,0.0,538100,10.0,0.2826159730211827
QUINTA NORMAL,8.679644388549094e-08,8.887955853874272e-05,5.725822101640043e-06,0.0,0.0,0.0015951090673341176,0.00033930097111392306,0.00024220912643180376,0.0005893436555741816,0.0,0.00015884172885942657,0.18074345958058927,0.002810388405523982,5.999528397155232e-08,7.334745460848003e-11,0.07773568795648254,0.00019401699700499723,0.00021067934413620198,3.964569575141921e-05,6.371135941183635e-07,0.007110863683436507,2.933898184339201e-12,58381800,13.0,0.27186493557448205
QUINTA TILCOCO,1.588608558886045e-05,1.2129092355760836e-06,8.61660622253132e-05,0.0,0.0,0.00019607049091832974,5.085417633968658e-06,3.3691923210446758e-06,0.0002297129076293652,0.0,0.28413126588911103,0.07083726854996432,0.001660472743503658,0.0,1.5470781066021467e-05,0.005647836220530377,2.475324970563436e-08,1.1001444313615269e-08,0.0,3.765244316334826e-06,0.0009704264014596892,0.0,1906800,6.0,0.3638040446501979
QUINTERO,8.297841288549235e-06,0.0009332516633409486,0.00020887299985487175,0.0,0.0,0.0013637153440220684,0.010939412727578892,0.002631116944633085,0.0041871712027580525,0.0024455315186646975,0.00010102628264751793,0.03497509442272088,0.026189823700831907,1.5284571991654363e-08,4.680900172444149e-06,0.04045526032481566,1.4688473683979842e-07,8.440904882391123e-06,0.0003178218875485438,2.569336551797098e-07,0.0037451022522551106,0.0,8088600,5.0,0.12851504002097966
QUIRIHUE,1.1512461087881522e-08,7.740978835491536e-05,2.9471900384976695e-06,0.0,0.0,0.00098159848219713,4.15599845272523e-06,0.00012935401278343678,2.878115271970381e-07,0.0,0.06090091915489325,0.18780877571883806,0.019847126029214023,1.8419937740610435e-07,1.5760559229309807e-05,0.0018512152553924368,3.357033653226252e-05,4.6049844351526087e-08,0.0,0.0,0.004849060122676785,0.0,932000,16.0,0.27650242222181287
RANCAGUA,8.54004609727384e-06,0.00042189891396693233,0.003179768576529442,0.0,0.0,0.004761604460669088,0.0008819939144018273,0.0009014633922338638,0.0019509167662723826,1.355541356053688e-12,0.012406410922380932,0.12716152296290711,0.0036307856886565984,4.6882971582631185e-05,9.939502791085465e-05,0.006330674889239932,6.485572571529817e-05,2.4542110139885923e-05,0.0001658446845517062,0.0001720795891956873,0.0069932029859351335,5.422165424214752e-12,85890200,6.0,0.1692023836351643
RANQUIL,0.0,1.7372690974795314e-05,0.0,0.0,0.0,2.642386297266367e-06,0.0,1.5635421877315777e-06,5.844173243921144e-06,0.0,0.14081262506252779,0.13206886630599662,0.0044752486268347085,1.737269097479531e-09,2.378321394449478e-06,1.1118522223869e-05,4.447408889547599e-07,3.908855469328944e-07,1.1118522223868998e-07,1.737269097479531e-09,0.03183886299601256,0.0,2399200,16.0,0.30923747291389
RAUCO,4.80949632548529e-07,9.95685976783592e-06,7.695194120776465e-08,0.0,0.0,0.00011854927492688691,0.0005445900903014318,0.00043285466929367613,5.819490553837201e-07,0.0,0.11872718901733334,0.008215817288513921,0.002101369944027358,0.0,0.0,0.0008124249287973006,1.2023740813713226e-09,0.0,1.7362281735001895e-06,0.0,0.18419184063152938,0.0,2883900,7.0,0.31515746998566785
RECOLETA,7.786582000512182e-06,5.595735298159892e-05,0.000852138825684111,0.0,0.0,0.00387702330553165,0.04649484471629541,0.018834052146322996,0.0006858493282202739,0.0,0.00014798250250967927,0.09620250272902457,0.0015370601400196465,3.8052248721693037e-07,5.512150920462499e-05,0.007918788446872127,0.00012961080027498972,3.2168760881689544e-05,4.058912493081376e-05,2.5904730902531317e-07,0.0013474834610826536,1.1337656423439416e-10,140873600,13.0,0.17821959941501014
RENAICO,0.0,0.0004745921641633589,6.19875479723571e-08,0.0,0.0,0.0005477219738837471,1.3947198293780344e-05,0.0009454495785613834,0.0005020991385760924,0.0,0.08565440928509004,0.02964072528592493,0.04389476194216844,0.0,0.0,0.0018019935164434139,1.5868812280923416e-05,0.0,2.479501918894284e-07,1.5496886993089273e-08,0.031072126246815608,0.0,803300,9.0,0.19456402057682853
RENCA,2.6278887869163898e-06,2.0510933682283197e-05,1.9192576528669818e-05,0.0,0.0,0.00656091974431951,0.005234118528800927,0.0017680947233365107,0.0003674566387209572,0.0,4.876412631527436e-06,0.14869158476638136,0.0019621632053281194,6.974467625587804e-08,3.2499322965480615e-06,0.053240407962146546,5.7769275739032277e-05,7.246705502915242e-07,0.00040021804622493657,9.471333350140928e-05,0.005155147719564988,0.0,106780900,13.0,0.22358384610321683
RENGO,5.3669388319579245e-08,0.00011502129887235111,0.00019422136584474863,0.0,0.0,0.0013921809616942692,0.004502006209358973,0.002124523865986038,8.253654489746905e-05,0.0,0.0433397106867489,0.164163669458786,0.0003811703541820364,1.3538056776807357e-07,1.671365034173748e-07,0.014151124696312396,3.203160770925876e-06,5.536633968267121e-06,0.00033628213204478003,5.282338873438019e-09,0.0016285586106743043,0.0,22014400,6.0,0.2324201074489398
REQUINOA,2.146626615053254e-08,1.768154876553214e-05,8.759095240063296e-06,0.0,0.0,0.006901168438468555,0.009536746890099097,0.00017207826433840827,1.1854745481631592e-05,0.0,0.0861945294512937,0.04232670360990892,0.0014563334139042678,7.304493342889544e-07,0.0031829393305640393,0.008666643466355536,2.3217913468415993e-06,1.936259591918718e-05,1.6123551019733326e-06,1.538797363297508e-06,0.009807633709689017,6.105960149484811e-09,20475900,6.0,0.1683086655254007
RETIRO,9.855583280077866e-09,0.00010455788301834611,6.921083358434682e-06,0.0,0.0,0.00022471715436905544,1.38594139876095e-05,6.307573299249834e-07,0.0003483357354510722,0.0,0.15322720729560735,0.17232430449222708,0.0004408624151802632,0.0,3.3730733776066507e-06,0.005595628138159389,6.159739550048668e-08,8.870024952070081e-08,0.0,0.0,0.0019428902655014304,2.4638958200194666e-09,2014600,7.0,0.3342334503246917
RINCONADA,0.18443677320672242,0.0010305519975908866,1.621026327012209e-05,0.0,0.0,0.0014364051170322797,3.9449296694169105e-05,0.0005156419905172755,0.0009134490557275248,0.0,0.022016263726879752,0.033098680382553224,0.0008186946634925712,7.792453667984021e-06,0.0,0.0006556986651711304,1.6645418781906696e-05,0.0,0.0001830073882143703,0.0,0.001047857354201924,0.0,1862800,5.0,0.2462331209805175
RIO BUENO,2.3131749772296835e-06,4.597836860121987e-05,9.606815584445254e-05,0.0,0.0,0.0001277176905589441,1.61083365505385e-07,0.0027665733364818216,3.649854560908164e-05,0.0,0.16771222220258877,0.06016688772123528,0.004818131079558405,1.115535772197957e-08,0.009104239499997235,0.0038621472653577594,3.252902311729243e-05,1.8852554550145472e-06,6.108673888556013e-07,1.2065634912093106e-06,0.0004285442222475672,0.0,4734000,14.0,0.24920372521123338
RIO CLARO,0.0,1.9181999715721333e-05,1.401271072811844e-09,0.0,0.0,0.00011064576518029605,0.02822460373161065,0.013103795864534059,7.60736052718822e-05,0.0,0.07330930241256448,0.13383754270772957,0.00024249836677652653,0.0,0.0,0.000393617044352847,5.605084291247376e-07,3.50317768202961e-08,3.1528599138266495e-07,3.1528599138266495e-07,0.00041468655620364596,0.0,2671400,7.0,0.2497331755673994
RIO HURTADO,0.0,0.0019359999999999998,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.43983424000000004,0.010983040000000001,0.00295936,0.0,6.4e-07,0.00369664,0.000144,0.0,0.0,0.0,0.0,0.0,125000,4.0,0.46315392
RIO IBANEZ,2.1815575055286118e-05,0.008989980324532857,0.0,0.0,0.0,0.18545071305297847,1.963401754975751e-06,0.0012600676151933265,0.0018065477703282434,0.0,0.0006841364337337728,0.10386395283821721,0.008989980324532857,0.0,0.0,0.00019634017549757508,0.0,0.0,0.0,0.0,0.0007853607019903003,0.0,214100,11.0,0.3120508582138149
RIO NEGRO,2.301783281421527e-08,7.666376941684572e-06,5.754458203553817e-07,0.0,0.0,0.001111532585213006,0.0,7.87727783484482e-05,6.774292058678641e-05,0.0,0.2993478148829639,0.021323864180544112,0.0008070642016629737,0.0,0.0005179012383198434,0.030626659419406097,2.91319446554912e-06,1.4386145508884543e-09,3.682853250274443e-07,0.0,0.00058557942125184,0.0,2636500,10.0,0.354478479387297
RIO VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500,12.0,1.0
ROMERAL,2.259602051944705e-07,4.3250738121782805e-05,4.523430801318916e-06,0.0,0.0,0.0025477859675928764,2.5181894794558098e-05,0.0014364708831349966,7.763684293692263e-05,0.0,0.0765056097329508,0.1296909072958844,0.0004963035191766107,8.645517469445146e-10,0.000385014095551178,0.01843071128317679,1.6945214240112485e-07,9.606130521605718e-09,2.03265721837177e-07,0.0,0.005364613618482217,0.0,20405900,7.0,0.23500861845135615
SAAVEDRA,0.0,0.001020273500185786,0.0,0.0,0.0,0.0001017447257803,0.0,7.850673285516977e-08,2.009772361092346e-05,0.0,0.004189197771884714,0.5384903202375991,0.00433553432192675,0.0,0.0024042686936895734,0.0004654664190983015,2.009772361092346e-05,0.0,0.0,0.0,0.0003316909463130923,0.0,356900,9.0,0.5513787705704324
SAGRADA FAMILIA,4.061149118482702e-11,2.0472252706271303e-07,4.061149118482702e-11,0.0,0.0,0.0006253266442899411,0.18748940287048704,0.00011407670406239066,1.1023623778700631e-05,0.0,0.04473664807456613,0.04108087981522853,0.00010074188032036152,5.864299327089022e-08,9.13758551658608e-09,0.0038337514089858875,3.289530785970989e-09,1.4660748317722555e-08,4.061149118482702e-11,0.0,0.0016702112944056802,0.0,15691900,7.0,0.27966235289134417
SALAMANCA,2.6988728221856184e-06,0.008398685255826405,0.000142915057428347,0.0,0.0,0.014589142547957065,1.6352933549811083e-07,7.340997954991562e-05,0.016725786183824976,0.0,0.0011884596663159894,0.05208722340983557,0.023381181650662507,1.4372695502763646e-07,0.0001883455509464159,0.0005105411405709692,4.9367973299359365e-05,3.1481952229253495e-05,2.737136131546309e-05,8.744986730348192e-07,0.027080151979769564,0.0,3956600,4.0,0.14447794433731756
SAN ANTONIO,3.7622083031284444e-05,0.00027012962949999827,0.0012861567188293729,0.0,0.0,0.006570883167920169,0.0005681805194209754,0.0003499990202771571,3.419234897296655e-05,0.001218707025100167,0.0003073638102722636,0.034380907275141766,0.0008476789835505716,2.8785372450055904e-06,1.4162399345565023e-05,0.0038713365584090516,3.7674621491136517e-06,1.846781096262814e-05,4.135029062711963e-05,1.7843089554491541e-07,0.21563219912370685,1.2187070251001668e-11,28645100,5.0,0.2654561612075446
SAN BERNARDO,5.071755612467456e-08,0.0001640413289091981,2.9213312327812545e-05,0.0,0.0,0.002986998911784892,0.0009379950663119704,0.0005579157090969621,0.00037920042068054953,2.2135633119024095e-09,0.0008411502370272139,0.10406900447623497,0.0015097735873315966,4.215619763927218e-06,0.0003012267675934624,0.08865768597480518,7.525378980120356e-06,1.071364642960766e-06,0.0008067591348787865,7.508180085089834e-06,0.012221906618066476,2.272985189253034e-09,159409900,13.0,0.21348324729262583
SAN CARLOS,3.8203571991396844e-07,6.615394461760262e-05,9.097837311201235e-05,0.0,0.0,0.0020194220688777415,5.503406091260674e-06,0.004784479591442571,0.00022130464938266385,0.0,0.012686175692873168,0.1373349664421057,0.010614032891979798,4.359074924018368e-07,0.0,0.020655456004881046,1.958031730809066e-05,2.486882830689973e-05,6.3935729985602155e-06,6.252282928592032e-06,0.011091074935994873,0.0,7118700,16.0,0.1996274609461129
SAN CLEMENTE,3.4661819033894967e-06,5.125373812697177e-05,2.241285014371527e-06,0.0,0.0,0.00015421138701200701,3.050637936227912e-06,3.632178456229045e-05,1.6246000843817286e-07,0.0,0.15887494301600083,0.06880036064324128,0.0016292451144189095,2.3576962675834603e-08,4.359380398761819e-05,0.03808719216201294,2.49031668263503e-07,2.49031668263503e-07,0.00021841845578909904,8.288775940723105e-08,0.0025133572694099895,3.6839004180991567e-10,5210100,7.0,0.2704184228358731
SAN ESTEBAN,3.0901914661918516e-08,0.003058946250571736,5.006303312197436e-05,0.0,0.0,0.0008838956733959373,0.0009613011068847104,0.0006209141026715949,9.59939008427503e-06,0.0,0.041886867413477656,0.12359220817318552,0.0031372208004103747,4.640115623453701e-07,6.610112683151007e-07,0.04688463407174973,3.406936091476516e-06,4.640115623453701e-07,1.460598310192242e-06,1.2360765864767406e-07,0.00022590072165728982,0.0,4550900,5.0,0.22131816181557873
SAN FABIAN,4.0569597143900355e-07,0.0001789119234046006,1.0142399285975089e-07,0.0,0.0,0.00010385816868838491,1.0142399285975089e-07,0.005226276928070104,0.06013428536654631,0.0,0.06638007627084264,0.02298024260619092,0.003359568339486389,0.0,1.0142399285975089e-07,0.0001789119234046006,4.0569597143900355e-07,0.0,0.0,0.01426274899590247,0.005089050265730861,0.0,314000,16.0,0.17789504645218873
SAN FCO DE MOSTAZAL,0.004511940058297788,0.0030397248294901998,8.649012483106296e-07,0.0,0.0,0.007582039637757585,0.023714954652414497,0.00014686462587107022,0.0004007597011281515,0.0,0.07151000324418308,0.010953429299810417,0.00011800023578941692,2.978297422177107e-08,1.2926638117088137e-07,0.016431827606986756,2.2802589638543474e-06,1.4451383916964904e-05,2.533621070949275e-07,0.00036861084189163855,0.004474023413565845,0.0,20860200,6.0,0.14327018710277803
SAN FELIPE,1.7255237892653808e-05,0.0004090259008568141,0.00047208794269120786,0.0,0.0,0.00042334266466660377,0.0014484751525119406,0.0007499230732309682,0.00035815926850521663,0.0,0.046492376861047124,0.17419908219601557,0.0013980288514737116,0.0001575508031471002,2.4414519238651414e-05,0.0061426157244874975,1.6017606935194017e-05,1.9281228976722254e-05,3.782619795271583e-05,2.3169827668534606e-06,0.004439429937272751,2.248602757012704e-11,21088400,5.0,0.23680721017215536
SAN FERNANDO,4.773750269665723e-07,0.00015952626273832334,0.0022853479666826984,0.0,0.0,0.002020522991101023,0.0022564297258935895,0.006417699857660168,0.00010180151746649202,2.1382381320414199e-10,0.031563906898427224,0.10111482571156792,0.0017386125974571188,1.1833557746238554e-05,6.54835427937685e-06,0.00764962208981251,7.497210814458554e-06,3.969438632310018e-06,2.827819929624778e-06,0.005345595330103549,0.0021041907524411117,1.3363988325258874e-11,27354700,6.0,0.1627912356849685
SAN GREGORIO,0.0,5.6025673204489224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004538079529563628,0.0005737028936139698,0.0,0.0,0.0,0.000504231058840403,0.0,0.0,0.06863144967549929,0.0,0.3804008748969127,0.0,66800,12.0,0.4547043637276345
SAN IGNACIO,5.634003101744068e-08,0.0001311631134605405,3.169126744731038e-06,0.0,0.0,2.2007824616187766e-06,0.002478683185864241,1.408500775436017e-08,1.0176418102525224e-06,0.0,0.1183732362542015,0.22977606978591747,0.001795120153285449,3.5212519385900425e-09,0.0,0.00038114383108492475,5.634003101744068e-08,4.820593903929768e-06,1.980704215456899e-05,0.0,0.0017750631022432405,0.0,1685200,16.0,0.35474162489945427
SAN JAVIER,1.4126331572931343e-08,0.0004572694511153124,0.00024894216103970587,0.0,0.0,0.0038775180164446854,1.1474112820113485e-05,0.00043468144693019513,0.0006057866381073261,0.0,0.009862997739154401,0.1010134653471771,0.0020219881656154976,2.860582143518597e-07,1.788638825945138e-05,0.07456592949729045,0.00011336626336089433,0.00018655007846306066,8.024148731524253e-06,0.0,0.00713780971489514,1.5695923969923714e-09,10096400,7.0,0.20056399092354316
SAN JOAQUIN,3.3254948305388985e-07,1.7817086198239287e-05,1.673672149536147e-06,0.0,0.0,0.0011053874921291018,0.0452327816806663,0.002969657863615771,0.0009720327957448316,4.5758049284597116e-11,0.0012083214394429873,0.08879810384792501,0.00231967685365308,1.8450789422781672e-07,7.2300577747743736e-06,0.05502696832033868,3.2018382781522026e-05,1.6302020027157796e-06,6.990438885988188e-05,1.0993371340624456e-06,0.0007478616671038318,4.5758049284597116e-11,59132500,13.0,0.19851268223641372
SAN JOSE MAIPO,0.00012614107595731102,0.10406095162971046,2.3301731587092867e-05,0.0,0.0,0.0012440183471165043,0.0013720069914805431,0.00045112152352611793,0.0009307270837442983,0.0,0.00011073914919450014,0.043849767062842084,0.004493494527297324,0.0003765653031400556,0.028316720938574357,0.0003929769716049739,5.67070939903492e-05,5.518885672338574e-06,1.8268557564280808e-06,1.4177809130102283e-06,0.0009228894168709153,1.0356325149819052e-09,3107400,13.0,0.1867368934046112
SAN JUAN DE LA COSTA,0.0,0.00018790979014704411,0.0,0.0,0.0,1.1744361884190257e-05,0.0,0.0006431212567782583,1.1744361884190257e-05,0.0,0.4338465932659708,0.06927106503980633,4.227970278308492e-06,0.0,0.0,0.00048104906277643297,0.0,4.697744753676103e-07,0.0,0.0,0.00012026226569410824,0.0,145900,10.0,0.5045781871496949
SAN MIGUEL,4.4040537274236165e-07,0.0005529535420800054,0.0007989725673677566,0.0,0.0,0.004575593845097865,0.0013522486961181762,0.001973654330144867,0.001074193161610231,5.952711028632699e-10,6.164344192207061e-05,0.152865991259727,0.017204580658758222,0.00010860297703280055,1.6428000875392457e-06,0.022736303602972272,0.0009066485379718409,2.154964994884372e-05,2.089031180141629e-07,3.9419116996540344e-07,0.0014084466932346301,3.62189395475474e-09,61480000,13.0,0.2056440734808999
